"filename", "language", "YAML", "C#", "XML", "JSON", "ASP.NET Razor", "CSS", "Docker", "Properties", "Markdown", "SCSS", "JavaScript", "Shell Script", "Batch", "Less", "comment", "blank", "total"
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Diagnostics\Index.cshtml.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 29
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Diagnostics\ViewModel.cs", "C#", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 31
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Extensions.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 42
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\ExternalLogin\Callback.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\ExternalLogin\Callback.cshtml.cs", "C#", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 30, 188
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\ExternalLogin\Challenge.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\ExternalLogin\Challenge.cshtml.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 46
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Grants\Index.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 90
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Grants\Index.cshtml.cs", "C#", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 81
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Grants\ViewModel.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 22
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Home\Error\Index.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Home\Error\Index.cshtml.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 38
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Home\Error\ViewModel.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 20
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\IdentityServerSuppressions.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 49
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Index.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 46
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Index.cshtml.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 27
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Log.cs", "C#", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 86
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Redirect\Index.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Redirect\Index.cshtml.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 22
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\SecurityHeadersAttribute.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 47
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\ServerSideSessions\Index.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 151
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\ServerSideSessions\Index.cshtml.cs", "C#", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 59
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Shared\_Layout.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Shared\_Nav.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Shared\_ValidationSummary.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\Telemetry.cs", "C#", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 21, 150
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\_ViewImports.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Pages\_ViewStart.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Program.cs", "C#", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 43
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Properties\launchSettings.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\SeedData.cs", "C#", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 77
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\Services\CustomProfileService.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\appsettings.json", "JSON", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\bin\Debug\net8.0\Identity.API.deps.json", "JSON", 0, 0, 0, 1731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1731
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\bin\Debug\net8.0\Identity.API.runtimeconfig.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\bin\Debug\net8.0\Identity.API.staticwebassets.runtime.CT.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\bin\Debug\net8.0\Identity.API.staticwebassets.runtime.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\bin\Debug\net8.0\appsettings.json", "JSON", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\buildschema.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 4
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\buildschema.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 3, 6
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\Identity.API.AssemblyInfo.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 25
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\Identity.API.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 28, 128
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\Identity.API.GlobalUsings.g.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 18
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\Identity.API.MvcApplicationPartsAssemblyInfo.cs", "C#", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 17
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\Identity.API.RazorAssemblyInfo.cs", "C#", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 18
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\Identity.API.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\staticwebassets.build.json", "JSON", 0, 0, 0, 2072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2072
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\staticwebassets.development.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\staticwebassets.pack.json", "JSON", 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\staticwebassets\msbuild.Identity.API.Microsoft.AspNetCore.StaticWebAssets.props", "XML", 0, 0, 772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 772
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\staticwebassets\msbuild.build.Identity.API.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\staticwebassets\msbuild.buildMultiTargeting.Identity.API.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Debug\net8.0\staticwebassets\msbuild.buildTransitive.Identity.API.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Identity.API.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Identity.API.csproj.nuget.g.props", "XML", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\Identity.API.csproj.nuget.g.targets", "XML", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\project.assets.json", "JSON", 0, 0, 0, 4482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4482
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\obj\project.packagespec.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\css\site.css", "CSS", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 43
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\css\site.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\css\site.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 9, 51
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\duende-logo.svg", "XML", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\js\signin-redirect.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\js\signout-redirect.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap4-glyphicons\css\bootstrap-glyphicons.css", "CSS", 0, 0, 0, 0, 0, 803, 0, 0, 0, 0, 0, 0, 0, 0, 5, 265, 1073
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap4-glyphicons\css\bootstrap-glyphicons.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap4-glyphicons\fonts\glyphicons\glyphicons-halflings-regular.svg", "XML", 0, 0, 543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 543
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap4-glyphicons\maps\glyphicons-fontawesome.css", "CSS", 0, 0, 0, 0, 0, 2945, 0, 0, 0, 0, 0, 0, 0, 0, 2, 942, 3889
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap4-glyphicons\maps\glyphicons-fontawesome.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4295, 2, 943, 5240
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap4-glyphicons\maps\glyphicons-fontawesome.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 52, 225
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap\dist\css\bootstrap-grid.css", "CSS", 0, 0, 0, 0, 0, 3659, 0, 0, 0, 0, 0, 0, 0, 0, 7, 919, 4585
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap\dist\css\bootstrap-grid.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap\dist\css\bootstrap-reboot.css", "CSS", 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 8, 56, 327
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap\dist\css\bootstrap-reboot.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap\dist\css\bootstrap.css", "CSS", 0, 0, 0, 0, 0, 9052, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2027, 11086
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap\dist\css\bootstrap.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap\dist\js\bootstrap.bundle.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4496, 0, 0, 0, 1361, 1179, 7036
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap\dist\js\bootstrap.bundle.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap\dist\js\bootstrap.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3254, 0, 0, 0, 311, 858, 4423
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\bootstrap\dist\js\bootstrap.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\jquery\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 24, 71
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\jquery\dist\jquery.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6917, 0, 0, 0, 1890, 2031, 10838
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\jquery\dist\jquery.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\jquery\dist\jquery.slim.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5530, 0, 0, 0, 1561, 1664, 8755
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Identity\Identity.API\wwwroot\lib\jquery\dist\jquery.slim.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\Controllers\CouponController.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 60
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\Models\Coupon.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\Models\CouponType.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\Program.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\Promotion.API.csproj", "XML", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\Properties\launchSettings.json", "JSON", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\Services\CouponService.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\appsettings.json", "JSON", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\bin\Debug\net8.0\Promotion.API.deps.json", "JSON", 0, 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 330
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\bin\Debug\net8.0\Promotion.API.runtimeconfig.json", "JSON", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\bin\Debug\net8.0\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\bin\Debug\net8.0\appsettings.json", "JSON", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\.store\dotnet-aspnet-codegenerator\8.0.6\dotnet-aspnet-codegenerator\8.0.6\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 5, 13
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\.store\dotnet-aspnet-codegenerator\8.0.6\dotnet-aspnet-codegenerator\8.0.6\dotnet-aspnet-codegenerator.nuspec", "XML", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\.store\dotnet-aspnet-codegenerator\8.0.6\dotnet-aspnet-codegenerator\8.0.6\tools\net8.0\any\DotnetToolSettings.xml", "XML", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\.store\dotnet-aspnet-codegenerator\8.0.6\dotnet-aspnet-codegenerator\8.0.6\tools\net8.0\any\Microsoft.DotNet.Scaffolding.Shared.xml", "XML", 0, 0, 987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 991
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\.store\dotnet-aspnet-codegenerator\8.0.6\dotnet-aspnet-codegenerator\8.0.6\tools\net8.0\any\buildMultiTargeting\microsoft.visualstudio.web.codegeneration.tools.targets", "XML", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 46
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\.store\dotnet-aspnet-codegenerator\8.0.6\dotnet-aspnet-codegenerator\8.0.6\tools\net8.0\any\build\microsoft.visualstudio.web.codegeneration.tools.targets", "XML", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 57
